"","Lvr_11","Lvr_4","ODPE_1","Panc_1","Pnc_11","Pnc_4","RVG_11","RVG_4","Stom_1"
"uknown_crovir-transcript-10148",4.15921980488054,3.12831535210855,3.12831535210855,4.2321267594898,4.69026951745005,3.12831535210855,3.80251297833904,3.12831535210855,4.06091330682609
"ANK3_crovir-transcript-10149",3.12831535210855,3.90883605843125,3.8538298016991,4.53228281855095,3.12831535210855,4.57021546471768,3.80251297833904,3.12831535210855,4.06091330682609
"NCDN_crovir-transcript-1015",5.83645937712338,5.81613344736288,7.7540174806721,6.01492525791358,6.54215608310397,6.25868993757038,7.56114946018438,8.46985887528386,6.70588880904264
"SLC16A9_crovir-transcript-10150",7.39192664911389,6.32821059203347,4.36043813789728,5.53247309039571,6.35382336049518,5.29484467027701,4.33497663845049,4.49351852294836,5.12261818818901
"FAM13C_crovir-transcript-10151",5.44911539404892,4.63855678798486,4.36043813789728,5.04825728113288,4.42297115126144,5.46655386725401,4.14631467276123,4.25611952014712,4.31926184786296
"FAM13A_crovir-transcript-10152",6.82913512586533,4.21945648812805,3.64400471121938,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855
"PHYHIPL_crovir-transcript-10153",3.93345898510746,4.02606034570417,3.64400471121938,4.39329059483255,4.19664840275317,5.95668925745069,3.12831535210855,3.12831535210855,4.77066888756504
"CCSER2_crovir-transcript-10155",5.60047432335567,4.98567216054867,5.20433073792373,4.96134045797007,4.83875209856851,5.29484467027701,6.35798268412232,6.13974210332749,4.97497689502704
"BICC1_crovir-transcript-10156",4.05415792232411,3.12831535210855,3.12831535210855,4.96134045797007,4.19664840275317,4.16820341740058,3.80251297833904,3.93567846558262,4.31926184786296
"GRID1_crovir-transcript-10159",3.93345898510746,3.12831535210855,3.12831535210855,3.12831535210855,4.90656567911776,4.86240798137052,3.12831535210855,3.12831535210855,3.12831535210855
"LOC103066307_crovir-transcript-1016",4.33842756310622,4.79989268755733,5.10709815033543,3.77581124617969,3.12831535210855,3.98331321376089,5.28005585533678,4.9276455769845,4.69393146749784
"uknown_crovir-transcript-10160",4.05415792232411,4.94181738594047,4.75949878198965,4.86781871415872,3.67155555030768,5.16642184607714,4.07348054843713,5.3283573724851,4.84269483978549
"LOC103060090_crovir-transcript-10161",3.93345898510746,5.10866708683124,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,6.36946780506736,3.12831535210855,3.12831535210855
"WAPL_crovir-transcript-10162",5.71041988439701,6.24646399112462,7.73881963095151,6.0940425443497,5.78104052700033,5.56983400494164,8.6025547230553,7.92738289651769,7.63432983714514
"GPRIN2_crovir-transcript-10163",3.12831535210855,3.76815187112384,3.8538298016991,3.12831535210855,3.12831535210855,3.12831535210855,3.99361402152016,4.32097218294801,4.13285093466083
"FAM35A_crovir-transcript-10164",6.1382485375789,6.73889178791375,7.33583727525393,6.13198007422487,5.99920175205506,6.22817790036239,8.09063787050484,7.80562110658476,5.68103456656309
"OGDHL_crovir-transcript-10166",3.12831535210855,3.76815187112384,4.01238094770446,5.27806052858502,5.97006430856349,5.71129510649823,3.51991189964798,3.12831535210855,5.22948511572747
"NCOA4_crovir-transcript-10167",11.5920513632133,10.8813940688719,9.33358905127067,10.4513779200115,10.9016398548051,10.5064045763238,9.63170339567001,10.1498343658767,11.2227823572434
"OGDHL_crovir-transcript-10168",3.12831535210855,3.12831535210855,3.12831535210855,4.2321267594898,3.89216636070402,3.12831535210855,3.12831535210855,3.12831535210855,3.89408462985608
"LOC103066307_crovir-transcript-1017",3.93345898510746,4.12816687305376,4.45295373177185,3.77581124617969,3.12831535210855,4.16820341740058,4.49311157643331,4.49351852294836,4.37409310725722
"GLUD1_crovir-transcript-10172",10.2384378588452,9.43507946881191,7.39527037657308,7.41849206663703,6.21266946890126,7.45249149574278,7.37603317133978,7.98460585799421,8.40164798247182
"SYT15_crovir-transcript-10173",3.12831535210855,3.76815187112384,3.12831535210855,3.12831535210855,3.67155555030768,4.16820341740058,3.68044254518653,3.53592809845547,8.2662922205235
"PARG_crovir-transcript-10175",11.0327008578942,11.3062716336866,9.78151550199215,9.18376660003676,8.88099632755702,8.92747885614207,9.72638205909329,9.43889070717775,8.47766047376037
"uknown_crovir-transcript-10176",3.59715550425754,3.58258617158208,3.12831535210855,3.12831535210855,4.97079703398051,8.09453397160357,3.68044254518653,3.12831535210855,7.41683694705257
"SH2D4B_crovir-transcript-10178",3.12831535210855,3.76815187112384,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.51991189964798,3.12831535210855,3.67293531228728
"LOC103066307_crovir-transcript-1018",4.89873990847672,4.45005254428483,4.53793749331737,4.53228281855095,4.42297115126144,4.16820341740058,4.82828213651503,4.11097683329863,4.19927457500298
"FAM199X_crovir-transcript-10182",5.81216077771378,5.72117822987497,6.11808851757903,5.69585976574784,5.29948809088695,5.16642184607714,6.38086018033137,6.3177725057276,5.150182032456
"RELB_crovir-transcript-10183",4.68322293351377,3.12831535210855,5.15663822744249,4.96134045797007,3.89216636070402,5.09705383292134,4.75322995772185,4.96342381702019,5.44197542050881
"PSMD8_crovir-transcript-10185",6.15749577925167,7.1403148585834,7.60270770447998,6.1689155841342,6.39789719855756,6.37452243102053,7.994797797003,7.12104919894322,5.7347413279338
"MAT1A_crovir-transcript-10187",7.73945013402446,10.0691226578729,6.11808851757903,6.57736763835033,6.3312589698593,7.06516295722735,7.45296690096725,6.71833874942539,6.75758677829639
"FAM213A_crovir-transcript-10189",11.5518784836234,10.867960513033,6.96900362405025,10.8876161834755,9.85826990973402,10.3871315910848,7.00431493495101,8.58527047791761,9.63898773618831
"PSMB2_crovir-transcript-1019",9.05418478912621,9.10480010598502,10.6615534010432,8.17727569632995,8.83812283776087,8.52462292261461,9.89793563931847,8.87603751531724,7.87455422317768
"SFTPA1_crovir-transcript-10190",12.4638006449802,12.5184669131659,7.34591536574785,3.77581124617969,3.12831535210855,4.77293706837412,9.52530240229851,9.21663187638419,7.18569247903082
"LOC107326776_crovir-transcript-10191",15.9581365365277,16.7931392331354,3.12831535210855,3.12831535210855,3.12831535210855,6.67405767648112,3.12831535210855,3.12831535210855,4.13285093466083
"LOC103059146_crovir-transcript-10192",15.9967569234293,16.4772617747998,3.12831535210855,8.1133331321111,5.87878600764227,6.76133277127794,3.12831535210855,3.53592809845547,4.47559539248335
"RASGEF1A_crovir-transcript-10193",5.65655912997336,5.35657652409402,5.79792776091978,5.20593690416076,4.05860235942908,5.23222538821936,6.40337272669704,5.03201430826801,5.32819191437879
"LOC103055339_crovir-transcript-10194",3.12831535210855,3.58258617158208,6.31766180790121,3.12831535210855,3.12831535210855,3.12831535210855,6.1468620352546,5.75533804307286,3.12831535210855
"CSGALNACT2_crovir-transcript-10195",5.83645937712338,6.989007457939,5.88517045547471,5.34640036387297,5.87878600764227,4.45302589374117,5.86567430523929,6.25194260357326,5.150182032456
"WFIKKN2_crovir-transcript-10196",6.67878248627547,6.75072934964243,6.91575485556161,7.89161017700932,8.6115379872981,9.45850789094118,5.9910656954672,6.44086866812954,7.62512639307958
"uknown_crovir-transcript-10197",3.12831535210855,3.12831535210855,3.12831535210855,3.77581124617969,3.12831535210855,3.12831535210855,3.51991189964798,3.12831535210855,3.51455605191961
"uknown_crovir-transcript-10198",9.83985315839374,9.37365895634431,7.72345942673206,7.98647814853264,8.37019330399206,8.05214911017789,7.89211773477791,7.344029268405,6.91750505892753
"PLAC9_crovir-transcript-10199",9.81021554401615,7.73428490526366,6.16495695638278,7.22417727140613,7.56188027329971,7.19585680833899,6.02071877118374,6.34326606682491,7.10839567583223
"AGO4_crovir-transcript-1020",7.24858709387508,6.3440053856858,5.88517045547471,7.68075324191276,7.92473422195305,6.50710254482938,6.23766682256784,6.53216553027233,8.60932964071095
"BMS1_crovir-transcript-10200",5.78742486537396,6.5483744573277,6.25423790974457,5.20593690416076,5.47990770171553,5.35459857464792,6.73091546045563,6.81212226616241,5.97565996817159
"LOC103052365_crovir-transcript-10201",6.41842259361635,7.12225365545541,3.12831535210855,3.12831535210855,4.3163707904675,4.16820341740058,3.68044254518653,3.53592809845547,3.51455605191961
"RET_crovir-transcript-10202",3.12831535210855,3.12831535210855,4.01238094770446,5.04825728113288,6.16227988128539,5.87964758595897,3.12831535210855,3.7028813742992,4.19927457500298
"RET_crovir-transcript-10203",3.12831535210855,3.12831535210855,3.64400471121938,3.12831535210855,4.97079703398051,3.73724641090161,3.12831535210855,3.12831535210855,3.12831535210855
"LOC103062811_crovir-transcript-10205",4.15921980488054,3.76815187112384,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.53592809845547,3.12831535210855
"FBXL15_crovir-transcript-10206",6.31977773869996,7.04763924424994,7.48004502455657,6.4033825352752,6.21266946890126,6.69638347901851,7.5310626948928,7.7965163884328,6.21851592017821
"ANXA11_crovir-transcript-10207",5.38341822799924,5.59236149326784,5.60476191362396,6.60439620334006,5.81440005195701,5.99366104950375,6.8661155032106,6.90011392807194,7.58771158358257
"ANXA11_crovir-transcript-10208",5.24129205450083,5.18448452807813,5.10709815033543,5.69585976574784,4.60818549547854,5.61864617361593,5.53301611904874,5.24638504367289,6.53845520298458
"uknown_crovir-transcript-10209",6.26773895934578,5.96800754347028,4.61673762353856,5.84172988135003,5.63881822073815,6.06477945842272,4.96561367086628,5.09703597246977,6.01918751757496
"CLSPN_crovir-transcript-1021",4.48993120330163,3.58258617158208,4.36043813789728,4.03664056949698,3.12831535210855,3.12831535210855,4.27619605175038,5.15887968085164,5.03613572225131
"LOC103059297_crovir-transcript-10212",6.85272064311821,6.5483744573277,6.90212650414647,7.22417727140613,6.0277408229617,6.80304267455809,6.55165775663325,6.99900876209835,7.54442137633343
"NOLC1_crovir-transcript-10213",9.47458461718339,9.39629749158733,8.89755587694614,9.78252494029373,9.82273410581242,9.42239119106828,8.97766947476687,8.93937608412755,8.91099621888255
"GBF1_crovir-transcript-10214",6.52542672599576,6.77411326703898,8.99019271114194,6.75658530958752,7.64577429688373,6.556841937172,9.259886692006,8.77779766688541,6.67034945426122
"NDUFB8_crovir-transcript-10216",10.2046662750574,10.0537789936315,9.89195165865554,9.83156475192673,9.98869779484935,9.70527382012528,9.22748568925702,9.00400433263216,9.97534152439084
"SCD_crovir-transcript-10217",10.2962345643319,14.2242557246778,13.1315574567594,8.32167999314803,8.57401753120763,9.81823697317714,13.7262112316823,11.0168452695951,7.62512639307958
"HIF1AN_crovir-transcript-10219",8.08500669027542,8.39370469778285,8.50754287554992,8.00673682868483,8.40266636116924,8.20697486412596,8.23432279222318,7.90214461097613,7.51979529731912
"KIAA0319L_crovir-transcript-1022",6.33670518779333,5.64536319142601,9.36110411035998,6.91574466809751,7.11504302305908,6.13244547568503,9.45641328924773,9.50736004961276,7.91285291724903
"BLOC1S2_crovir-transcript-10220",7.12840524876782,7.70431210245778,5.99353354036211,6.91574466809751,7.4930641944951,7.25698722983156,6.54156583473654,6.44086866812954,6.23084730238951
"HELLS_crovir-transcript-10221",3.59715550425754,4.12816687305376,5.73652786531678,4.53228281855095,4.76686024192147,5.29484467027701,6.35798268412232,6.03359594344951,5.09444361401255
"SORBS1_crovir-transcript-10223",5.62880682002124,6.24646399112462,4.36043813789728,4.96134045797007,5.29948809088695,5.61864617361593,4.44304563007347,4.68723756578265,6.78274843116279
"SORBS1_crovir-transcript-10224",4.94705951914719,5.88327695309338,6.01935154887815,6.05504527714344,5.19902840418558,4.57021546471768,6.47945653723474,6.6988171850482,8.10039115315438
"JMJD1C_crovir-transcript-10225",8.85663237455523,9.06531527505057,7.59428509326528,8.61994356388465,8.84994262255323,8.36764184773759,7.63843022846884,7.49251579141776,7.9611642933925
"REEP3_crovir-transcript-10226",4.94705951914719,5.25607556017481,5.45875027827704,5.64355687123351,4.69026951745005,3.12831535210855,5.97599842746147,5.52488974836533,5.69917283154965
"LOC103066669_crovir-transcript-10227",5.62880682002124,6.08613146454627,9.20421160385278,6.54981411627953,6.46153160586772,6.0990222711947,9.29604636983679,8.72844053236531,6.92504910936649
"OGFR_crovir-transcript-1023",6.15749577925167,6.60172919661216,6.29683654582989,5.64355687123351,5.56170530521437,5.79805017984768,6.00597129213883,6.36830673960398,7.28266561905008
"SIRT1_crovir-transcript-10232",7.78898600860341,7.5238299295183,8.11922076673896,8.00673682868483,7.99744744228108,7.50378419263655,8.93243456291243,8.84549946412415,7.21670744656117
"DNAJC12_crovir-transcript-10233",9.23907001306963,5.74554133706542,6.23244449907098,4.39329059483255,4.3163707904675,5.16642184607714,7.02610219702751,6.73759611287914,4.80722849603487
"HERC4_crovir-transcript-10234",8.92737710122562,8.72718701834274,8.27997786246394,7.77830150684041,8.00452072535752,8.01731914769264,8.75325682456571,8.21721105110031,7.81916321975102
"TET1_crovir-transcript-10236",5.78742486537396,4.94181738594047,4.88669754284887,4.53228281855095,4.97079703398051,4.32098396834844,4.58672611979261,4.64187494907213,5.12261818818901
"CCAR1_crovir-transcript-10237",8.92737710122562,9.03917777497696,8.89070550800179,8.76367168201976,8.81820525949469,8.90861127734112,9.0814630275048,8.67733326289689,8.72352644219726
"MYPN_crovir-transcript-10238",3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,4.33497663845049,3.53592809845547,3.51455605191961
"ASCC1_crovir-transcript-10239",5.62880682002124,4.21945648812805,5.49676984301051,5.41136352177607,4.97079703398051,5.09705383292134,6.06404627953108,5.54753901737021,5.27977266545674
"STOX1_crovir-transcript-10240",3.12831535210855,3.58258617158208,3.12831535210855,3.12831535210855,3.89216636070402,3.12831535210855,4.07348054843713,3.7028813742992,5.52647022767915
"DDX21_crovir-transcript-10241",12.6609667290417,12.313485965734,11.331018148083,12.2469197406661,12.3581203155693,12.6651099536308,10.849698876922,12.329108388694,11.441328739827
"ANAPC16_crovir-transcript-10242",7.68814662449775,7.27714766331194,7.72345942673206,7.61624338363293,7.91725667105105,7.61290379688932,7.31843993178345,7.30598314453649,7.33446164397516
"SPOCK2_crovir-transcript-10243",3.12831535210855,3.12831535210855,3.64400471121938,3.77581124617969,5.60081150257988,4.67608013262811,3.51991189964798,3.53592809845547,4.77066888756504
"TYSND1_crovir-transcript-10244",5.31428243027781,5.10866708683124,5.25032128948478,4.96134045797007,5.03185026401192,5.23222538821936,5.28005585533678,5.61328783087803,5.09444361401255
"SAR1A_crovir-transcript-10245",8.30086644817098,9.42410490825572,10.4472511280556,7.35660017989714,7.29928894178022,7.43937677612647,10.98826816846,11.080490835517,6.6153166329686
"PPA1_crovir-transcript-10246",9.20530790803504,9.57725243807552,8.17670396075987,7.99664313145058,8.22034882467469,8.70496618903208,8.42337238856923,8.56130564529089,7.95015860144846
"PALD1_crovir-transcript-10248",3.12831535210855,3.12831535210855,3.8538298016991,5.34640036387297,4.69026951745005,4.94568183283563,5.42397398822161,4.43915633312759,4.69393146749784
"ADAMTS14_crovir-transcript-10249",3.12831535210855,3.12831535210855,3.12831535210855,3.77581124617969,3.12831535210855,3.98331321376089,3.12831535210855,4.02814327979528,5.37488774845054
"LOC103050067_crovir-transcript-1025",3.12831535210855,3.58258617158208,3.12831535210855,4.53228281855095,3.12831535210855,5.09705383292134,4.07348054843713,4.25611952014712,6.08883847063435
"PALD1_crovir-transcript-10250",3.12831535210855,3.12831535210855,3.64400471121938,5.12953730782434,4.05860235942908,4.86240798137052,4.49311157643331,3.7028813742992,4.19927457500298
"LOC103062874_crovir-transcript-10251",11.063800174166,10.415067061989,9.48450884743671,9.08727911089621,9.40087311533079,9.14055216498314,9.44303809173342,9.58993073940996,7.82720800681197
"TBATA_crovir-transcript-10254",6.44982991697797,6.29607956452699,4.36043813789728,5.47329128815131,5.87878600764227,5.56983400494164,4.14631467276123,4.38179143186989,4.97497689502704
"LOC103049947_crovir-transcript-10255",11.0505539013014,12.2965391921947,3.12831535210855,6.05504527714344,8.87715099796437,10.1346133607487,3.51991189964798,3.82974291659607,4.94322605725738
